num_familia,familia,num_grupo,grupo,num_articulo,articulo,tipo_venta
001,VERDURAS,430,MEZCLAS 400 gr (Formato pequeño tienda),309,CN-ENSALADILLA RUSA B/400GR (LG),UND
001,VERDURAS,430,MEZCLAS 400 gr (Formato pequeño tienda),810,VERDURA PAELLA B/400GR,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8051,CEBOLLA TROC. 10x10 B/1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8057,CN-MEZCLA SOFRITO 1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8019,GUISANTES EXTRA FINOS 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8020,GARROFON PRECOCIDO 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8022,HABAS BABY B/1 KG-(NCNAL),UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8024,JUDIA-VERDE PLANA 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8025,JUDIA VERDE RED-TROCEADA 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8026,JUDIA MUY FINA ENTERA  B/1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8035,CN-VERDURA-SOPAS B/1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8179,CN-COLIFLOR 40/60  B/1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,8262,ESPINACA HOJA 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6772,CN-BROCOLI B/1KG.,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,3017,ESPARRAGOS-VER-TROC-B/1 KG,KG
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,3592,AJOS T/TROCEADOS B/1KG,KG
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,2098,"CALABAZA 10X10 B/2,5 KG",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,2099,CALABACIN TROC. B/2.5 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,3857,HABITAS SUPERBABY 1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,4880,TOMATE TK-SEC-SOL MIT,KG
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,52,OR-WAKAME B/125 G,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,537,JUDIA VERDE RED-TROCEADA (IQF),KG
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,592,OR-WAKAME B/1 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6010,"BOLETUS ENTERO 1ª CALIDAD B/2,5 KG",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6009,"CEBOLLA-PERLA 14/16 B/2,5 KG.",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6024,"JUDIA VERDE-PLANA-B/2,5KG",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6025,JUDIA VERDE RED-TROCEADA  B/2.5 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6019,"GUISANTES BASIC B/2,5KG",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6051,CEBOLLA TROC.-10 x 10  2.5 KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6062,"ZANAHORIA DADOS B/2,5KG",UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6110,BOLETUS (EDULI)TROCEADO 1º CALIDAD B/1KG,UND
001,VERDURAS,431,MONOPRODUCTO - Formato Horeca,6262,"ESPINACA TROCEADA B/2,5 KG",UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),6050,PREP-TORTILLA (PTT/CBLL) PREFRITA B/1 KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),6054,PREP-TORTILLA (PTT/VERD.ASADA) B/1KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),6055,PREP-TORTILLA (PTT/CHORIZO) B/1KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8239,CN-PISTO DE VERDURAS B/1KG.,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8036,VERDURA PAELLA B/1 KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8012,ENSALADILLA RUSA 1 KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8029,MENESTRA CON ESPARRAGO B/1KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8688,MENESTRA-BROCOZAN 1 KG,UND
001,VERDURAS,432,MEZCLAS 1000 gr (Formato grande tienda),8761,MENESTRA ESPECIAL 1 KG,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),92,AJOS T/TROCEADOS B/300 GRS,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),81,GARBANZOS-B/400GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),763,CN-GUISANTES-BABY-EXT-B/400GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),857,HABITAS SUPERBABY B/300 GR (NACIONAL),UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),69,ALCACHOFAS-CORT-B/400GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),7003,PEREJIL TROCEADO B/75 G,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),705,CN-AJO PICADO 3X3 B/125 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),525,MAIZ DULCE-B/450GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),406,GARROFON-B/400GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),414,JUDIA-VERDE PLANA -B/400 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),390,ACELGAS-B/400 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),379,HABAS-BABY-1ª-B/400GR (NCNAL),UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),184,CARDO TROCEADO-B/450 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),248,ZANAHORIA BABY-400 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),264,ALUBIA-BLANCA-B/400 GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),1248,ZANAHORIA BABY-8/14-(IQF),KG
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),1592,EDAMAME VAINAS SOJA VERDE B/500GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),1600,EDAMAME PELADO SOJA VERDE B/500GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),17,ESPARRAGOS-VER-TROC-B/300GR,UND
001,VERDURAS,440,MONOPRODUCTO 400 gr (Formato pequeño tienda),18,ESPINACA HOJA-EXTRA-P/400GR,UND
001,VERDURAS,442,MONOPRODUCTO 1000 gr (Formato grande tienda),1,NUBE 16/01/2021,KG
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6027,"MENESTRA VERDURAS 2,5 KG",UND
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6033,PIMIENTO-VERDE (10X10) -B/2.5KG,UND
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6034,PIMIENTO-ROJO-(10X10)-B/2.5KG,KG
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6036,"VERDURA-PAELLA-B/2,5KG",UND
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6012,ENSALADILLA RUSA 2.5 KG,UND
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,6002,"ALCACHOFAS CORTADAS B/2,5KG",UND
001,VERDURAS,443,MEZCLAS - FORMATO HORECA,8033,PIMIENTO TIRAS TRICOLOR B/2.5 KG,UND
001,VERDURAS,444,"MONOPRODUCTO GRANEL COLES, ZANAHORIA, MENESTRA, ALCACHOFAS",6069,ALCACHOFAS-CORTADA-(IQF),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,6120,AZ-SALMÓN-SALAR LOMITOS S/P 2x125 G/PBO,UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,5064,AZ-BOQUERON-ENT-80 + (FRITURA) B/1 KG,UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,5131,AZ-ATUN-VENTRESCAS S/PIEL (VC)(PBO),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3855,AZ-BOQUERON LIMPIO-HG-(FRITURA),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3946,EMPERADOR LIMPIO (TAQUITOS) (IQF),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,4182,AZS-FIL-DORADA C/P 120-180 GR/PZ,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,4226,EMPERADOR (CENTRO-G-CORTADAS),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,131,AZ-ATUN FILETES (VC) 1x4.5 KG,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,111,EMPERADOR (CRTD/ EXTRA),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,1131,AZ-ATUN SOLOMILLO 225 GR NETO (NATURAL),UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,1149,AZ-FIL-PALOMETA S/PIEL(IQF)100/200 (PBO),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,2120,AZ-SALMON-SALVAJE-PORCION-(IQF)(PBO),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,1770,AZ-CAELLA LOMITOS 125GR APROX IQF(PBO),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3554,AZ-TRUCHA LIMPIA (DSP) PZ-260 GR APROX,UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3188,AZ-FIL-CABALLA-C/PIEL PBI,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3229,AZ-BOQUERON-ENT-G-30/40-IQF,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,3255,AZ-CAZON/CAELLA/GATA S/P (TACOS),KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,293,AZ-SALMÓN-COLAS-COHO-PZ/300/400 APROX,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,8106,EMPERADOR (LOMOS ENTEROS)-S/HUESO,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,859,COLAS ROSADA IQF,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,8120,AZ-SALMON-LOMITOS C/P 125/150 G,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,8288,HG-FIL-DE CABALLA-C/P- B/750 G (PBO),UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,7231,AZ-FIL-BOQUERON-IQF/PBO,KG
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,869,EMPERADOR-CORTADA (P)-B/640 G,UND
002,PESCADOS ULTRACONGELADOS,010,Pescados - Azules,946,EMPERADOR LIMPIO (TAQUITOS) B/450 GR,UND
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),6859,ROD. ROSADA AUSTRAL 200/300,KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),3131,AZ-ATUN LOMOS/YELLOWFINE (TRTD)(PBO),KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),3231,AZ-BOQUERON ENT.40/60- B/1 KG.,UND
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),3243,AZ-SARDINAS ENTERAS-15/20-PZ/KG,KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),3343,AZ-FIL-SARDINA-(IQF),KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),2139,AZ-SALMON-COHO-SALAR-ROD-(IQF),KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),2149,AZ-FIL-PALOMETA S/PIEL 115/170-(PBO),KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),6131,AZ-ATUN-PUNTAS/YELLOWFINE-(TRTD)-(PBO),KG
002,PESCADOS ULTRACONGELADOS,011,Pescados - Azules (HRC),554,AZ-LOMITOS DE TRUCHA S/P 125 GR.,UND
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3791,BAC-BLCO-TROZOS-(IQF),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,2096,BAC-BLCO-SUPREMA 80/120 (PBO),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,2190,BAC-GRIS-FLT-500/1000 1ª 10%,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,224,BAC-BLCO-LOMITOS 2X125(VC),UND
002,PESCADOS ULTRACONGELADOS,020,Bacalao,2253,BAC-FLT-JUMBO+1500,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,2254,BAC-BLCO-FLT-1000+ 1ª-10%,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,254,BAC-BLCO-LOMOS-(SELECTO),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,1792,BAC-BLCO-COCOCHAS-(BLQ),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,1793,BAC-BLCO-LOMOS-200-250 G-(GRAN GOLIAT),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,1795,BAC-BLCO-LOMOS 200/300 (IWP),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,125,BAC-GRIS-LOMOS-HG 150/400 P/SAL,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,1254,BAC-GRIS-SUPREMA-130/190-P/SAL,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,1485,BAC-BLCO-FLT-500/1000  1ª-10%,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3253,BAC-BLCO-LOMO-JUMBO +700 GRS-(IQF),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3254,BAC-FIL-GRIS 500/1000,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3190,BAC-GRIS-FLT-500/1000 (1ª),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,37,BAC-GRIS-LOMITOS B/850 GR,UND
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3125,BAC-GRIS-FLT-1000+10%(1ª),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,3096,BAC-BLCO-VENTRESCA S/ESP-(PBO),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,8254,BAC-GRIS-SUPREMA P/SAL 180/250,KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,8096,BAC-TROZOS BACALAO (FRITURA),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,791,BAC-BLCO-TROZOS B/450 G,UND
002,PESCADOS ULTRACONGELADOS,020,Bacalao,795,BAC-BLCO-LOMOS 300+ (IWP),KG
002,PESCADOS ULTRACONGELADOS,020,Bacalao,96,BAC-BLCO-SUPREMAS B/450 GR,UND
002,PESCADOS ULTRACONGELADOS,021,Pescados (IWP),790,FIL-MARUCA/MARIPOSA-C/P-(ITF)-700/1200,KG
002,PESCADOS ULTRACONGELADOS,021,Pescados (IWP),3126,MERL-SOLOMILLOS-C/P-IWP-PZ-80/120 (PBO),KG
002,PESCADOS ULTRACONGELADOS,021,Pescados (IWP),3199,FIL-MERL.VENTRESCA 80/100- (IWP)(PBO),KG
002,PESCADOS ULTRACONGELADOS,021,Pescados (IWP),3233,MERL-SUPREMAS-S/P-90/110 GR,KG
002,PESCADOS ULTRACONGELADOS,021,Pescados (IWP),3790,FIL-PEZ LIMON S/P 1000/2000,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5363,HG-FLT-PANGASIUS B/800 G.,UND
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5476,HG-FIL-MERL-M-S/P-DESG-CPSS(4-6 PZ),KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5008,HG-EMPERADOR (LOMOS A CORTADAS) B/3-4PZ,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5010,HG-ROD-MERL-G-(ESPECIAL)-FRIS B/800 GR,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5020,HG-MERL-SOLOMILLOS B/6-8 PZ,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,5026,HG-PESCA -S/C- TRQ- B/6-10 PZ,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,8128,HG-PLATIJA LIMPIA B/3 PZS,KG
002,PESCADOS ULTRACONGELADOS,022,Pescados - Hogar,7954,HG-AZ-FIL-LUBINA B/5-7-PZ,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,6187,CAL-CALLO DADOS (IQF),KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3488,CAL-POTA/TUBO-LIMP/ILLEX +23 CM,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3508,CAL-POTA/TUBO LMP-ILLEX (L) +22CM,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3135,CAL-POTA-ANILLA-GIGAS-(BLQ),KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3157,CAL-POTA/TUBO-LMP-(ILLEX) (XL) +24CM,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3101,CAL-POTA/ANILLAS ILLEX IQF,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3108,CAL-POTA/TUBO-LMP-ILLEX-(L)+22/CM,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3010,CAL-POTA/TUBO LMP-(GIGAS) 200/400,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,3011,CAL-POTA/TUBO LMP-(GIGAS) 200/400,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,157,CAL-POTA/TUBO LMP- B/700 G-GIGAS,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,1187,BOTONES DE POTON,KG
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,119,CAL-CHIPIRON-LIMPIO C/P-(PTG)-B/450 GR,UND
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,101,CAL-POTA/ANILLAS-GIGAS IQF-B/700 G,UND
002,PESCADOS ULTRACONGELADOS,030,Calamares - Pota Limpia,187,CAL-POTON TIRAS-(GIGAS)-(IQF),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,210,TINTA DE CALAMAR/SEPIA 2 UND,UND
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,256,CAL-LOLIGO/VLG-(FAO/27)-PLAY-ENT-250/500,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,236,CAL-(LOLIGO/VLG)-PLAYA-50/90-(5),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,22,CAL-PUNT- (FAO/34)-(BLANCAMAR) B/1 KG,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,1068,CAL-LOLIGO/VLG-FAO/34-800/1200 IWP-(G/B),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,1210,TINTA DE SEPIA/CALAMAR B/500 GR,UND
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,1119,CAL-LOLIGO/VLG(FAO/27-)PLAYA-300/500-IQF,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,2975,CAL-POTA/TUBO (RIAZOR),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,3325,CAL-LOLIGO/VLG-(FAO/34)-450/750-IWP(M/B),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,3179,CAL-LOLIGO/VLG-FAO-34 +1000-IWP-(GG/B),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,6237,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-1000+,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,6239,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-300/500-BL,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,61,CAL-PUNT- (MARRC)-E (2X500) GR,UND
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,6020,CAL-LOLIGO/VLG-(FAO/34)-80/150-IWP-3P/B,KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,6000,CAL-LOLIGO/VLG-(FAO/34)200/350-IWP(2P/B),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,6256,CAL-LOLIGO/VLG-(FAO/34)250/450-IWP-(P/B),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,7256,CAL-LOLIGO/VLG-(FAO/34)-300/500-IWP(P/T),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,7325,CAL-LOLIGO/VLG-(FAO/34)-450/700 IWP(M/T),KG
002,PESCADOS ULTRACONGELADOS,032,Calamares - Loligo,7000,CAL-LOLIGO/VLG-(FAO/34)200/350-IWP(2P/T),KG
002,PESCADOS ULTRACONGELADOS,033,Calamares - Voladores Potas,3283,CAL-VOLADOR/POTA-M-FAO 41-18/24-(ILLEX),KG
002,PESCADOS ULTRACONGELADOS,033,Calamares - Voladores Potas,3591,CAL-REJOS-LIMPIO POTA IQF,KG
002,PESCADOS ULTRACONGELADOS,033,Calamares - Voladores Potas,283,CAL-VOLADOR/POTA-(TRC-IQF),KG
002,PESCADOS ULTRACONGELADOS,033,Calamares - Voladores Potas,1283,CAL-VOLADOR/POTA (S)FAO41-14/18CM,KG
002,PESCADOS ULTRACONGELADOS,033,Calamares - Voladores Potas,108,CAL-VOLADOR/POTA-14/22-(IQF)-(ILLEX),KG
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,1007,CAL-PUNT(JAPONICA)IQF S/PLM B/800G-4/6,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,1289,CAL-PUNT-(INDIA)-IQF-S/PLM- B/800G,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,2164,CAL-PUNT-(INDIA)80/100-UP -LVD-900G,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,2176,CAL-PUNT-(CHINEN/SPP)-IQF-S/PLM- B/800G,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,176,CAL-PUNT-(CHINENSIS)IQF S/PL B/425GR-3/6,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,3164,CAL-PUNT-(INDIA)80-UP -LVD-900G,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,3289,CAL-PUNT-(INDIA)-4/7-IQF-S/PLM- B/800G,UND
002,PESCADOS ULTRACONGELADOS,034,Calamares - Puntillas,3176,CAL-PUNT-(CHINEN/SPP)-IQF-S/PLM- B/800G,UND
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,3181,CAL-LOLIGO/VLG-(FAO/27)PLAYA-500/1000,KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,3276,CAL-CHIPIRON-(PTG)-11/14 (C/G),KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,3561,CAL-LIMPIO 10/20-30% INDIA,KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,3107,CAL-CHIPIRON-(PTG)-9-11 (C/GND),KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,3079,CAL-REJO-COCIDO IQF,KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,276,CAL-CHIPIRON-(PTG-4)-10/13 (C/PQÑ),KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,211,CAL-CHIPIRON-(TROC) (INDIA) B/400 G,UND
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,1006,CAL-CHIPIRON- (TRC)-(INDIA ) B/800 GR,UND
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,107,CAL-CHIPIRON-(PTG)-(IQF),KG
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,1211,CAL-CHIPIRON-(PTG)-TROC. B/900G,UND
002,PESCADOS ULTRACONGELADOS,035,Calamares - Chipirones,5068,HG-CAL-F-PATAGONICO B/14/18 PZ,KG
002,PESCADOS ULTRACONGELADOS,036,Calamares - Chipirones/Troceados,3211,CAL-CHIPIRON-(TROC) (INDIA) B/800GR,UND
002,PESCADOS ULTRACONGELADOS,037,Calamares - Playa,6240,CAL-LOLIGO/VLG-(FAO/27)-PLAYA-90/200-BLQ,KG
002,PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,3151,ALAS D/RAYA-S/P-500/1000-(3),KG
002,PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,151,ALAS D/RAYA-S/P,KG
002,PESCADOS ULTRACONGELADOS,040,Pescados - De Cuero,949,PEZ GALLO 100/150-(HG-/IQF),KG
002,PESCADOS ULTRACONGELADOS,041,Pescados - De Cuero (HRC),3582,AZ-MARRAJO 30/50 (HG),KG
002,PESCADOS ULTRACONGELADOS,041,Pescados - De Cuero (HRC),6212,AZ-CAELLA TAQUITOS S/P-S/H-(IQF),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3553,FIL-LENG-RELL-GAMBA C/MOUSSE,UND
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3648,ABADEJO-FIL-100/200-(IQF),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3256,FIL-TILAPIA (BESUGO) 100/200-(IQF)(PBO),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3178,FIL-MERLUZA 40/80 GR (HUBSSI),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3363,FIL-PANGASIUS 120/170 (IQF) (PBO),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3367,FIL-LIMANDA-(IQF)(PBO),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3479,FIL-GALLINETA 100/200-(CABRACHO)-25%,KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3144,ALAS MERL-( AUSTRAL)-(IQF),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3130,ROD-MEDALLON MERLUZA-(IQF),KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3123,AZS-PEZ DE SAN PEDRO 200/300 G,KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,3106,COCOCHAS MERLUZA E/1000 GRS,KG
002,PESCADOS ULTRACONGELADOS,050,Pescados - Filetes Varios - Importación,1479,FIL-GALLO S/PEDRO PLATEADO 80/150-C/P,KG
